sample_id,user_id,label,created_at,device,image_path,ink_density,ink_intensity_mean,ink_intensity_std,ink_intensity_sum,image_centroid_x,image_centroid_y,image_std_x,image_std_y,image_bbox_width,image_bbox_height,image_bbox_aspect,proj_x_00,proj_x_01,proj_x_02,proj_x_03,proj_x_04,proj_x_05,proj_x_06,proj_x_07,proj_x_08,proj_x_09,proj_x_10,proj_x_11,proj_x_12,proj_x_13,proj_x_14,proj_x_15,proj_y_00,proj_y_01,proj_y_02,proj_y_03,proj_y_04,proj_y_05,proj_y_06,proj_y_07,proj_y_08,proj_y_09,proj_y_10,proj_y_11,proj_y_12,proj_y_13,proj_y_14,proj_y_15,zone_0_0,zone_0_1,zone_0_2,zone_0_3,zone_0_4,zone_0_5,zone_0_6,zone_1_0,zone_1_1,zone_1_2,zone_1_3,zone_1_4,zone_1_5,zone_1_6,zone_2_0,zone_2_1,zone_2_2,zone_2_3,zone_2_4,zone_2_5,zone_2_6,zone_3_0,zone_3_1,zone_3_2,zone_3_3,zone_3_4,zone_3_5,zone_3_6,zone_4_0,zone_4_1,zone_4_2,zone_4_3,zone_4_4,zone_4_5,zone_4_6,zone_5_0,zone_5_1,zone_5_2,zone_5_3,zone_5_4,zone_5_5,zone_5_6,zone_6_0,zone_6_1,zone_6_2,zone_6_3,zone_6_4,zone_6_5,zone_6_6
20260728_232741_j1gvgu,user2,অ,2026-07-28T17:27:41.808Z,Linux Chrome desktop,output/user2/অ/অ_20260728_232741_j1gvgu.png,0.04827,0.042937,0.197422,2154.42334,0.615843,0.389218,0.083169,0.101303,0.299107,0.34375,0.87013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142141,0.149946,0.204282,0.26757,0.224408,0.011653,0.0,0.0,0.0,0.0,0.0,0.0,0.091234,0.208681,0.16925,0.130602,0.207764,0.192469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194164,0.262871,4.6e-05,0.0,0.0,0.0,0.0,0.203937,0.425253,0.136968,0.0,0.0,0.0,0.0,0.251011,0.436075,0.193604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260704_232148_mqf5ea,user2,আ,2026-07-04T17:21:48.080Z,macOS Chrome desktop,output/user2/আ/আ_20260704_232148_mqf5ea.png,0.091558,0.081368,0.266016,4082.713623,0.496757,0.283402,0.157704,0.123377,0.584821,0.459821,1.271845,0.0,0.0,0.005938,0.080155,0.095025,0.066254,0.090208,0.150776,0.105914,0.163054,0.104566,0.134659,0.00345,0.0,0.0,0.0,0.0,0.095846,0.202589,0.139707,0.168108,0.094021,0.142477,0.140261,0.016989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115778,0.267854,0.205258,0.018187,0.0,0.0,0.0,0.330756,0.059076,0.39447,0.716923,0.05283,0.0,0.0,0.139702,0.119788,0.428121,0.314614,0.105591,0.0,0.0,0.0,0.241759,0.185061,0.128232,0.163025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260728_232436_9i4gi8,user2,আ,2026-07-28T17:24:36.846Z,Linux Chrome desktop,output/user2/আ/আ_20260728_232436_9i4gi8.png,0.070731,0.063072,0.23691,3164.713623,0.501789,0.335876,0.145417,0.088372,0.580357,0.330357,1.756757,0.0,0.0,0.004216,0.048745,0.070374,0.113585,0.094981,0.111913,0.176951,0.133086,0.15776,0.087429,0.00096,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.190149,0.295369,0.161214,0.168292,0.166338,0.018622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271592,0.330538,0.414698,0.278454,0.0,0.0,0.0,0.000146,0.236872,0.254389,0.499092,0.14254,0.0,0.0,0.0,0.137347,0.306514,0.182755,0.035604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260728_232459_m6l3cf,user2,আ,2026-07-28T17:24:59.419Z,Linux Chrome desktop,output/user2/আ/আ_20260728_232459_m6l3cf.png,0.061623,0.053932,0.21913,2706.070557,0.609024,0.453612,0.147801,0.100286,0.5,0.379464,1.317647,0.0,0.0,0.0,0.0,0.0,0.098615,0.102267,0.056813,0.093883,0.152956,0.084585,0.222318,0.162374,0.026188,0.0,0.0,0.0,0.0,0.0,0.0,0.09277,0.182677,0.183655,0.14764,0.215705,0.169924,0.007627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022702,0.0,0.017708,0.019236,0.0,0.0,0.0,0.33192,0.14658,0.343256,0.272821,0.0,0.0,0.0,0.149563,0.105905,0.440242,0.38637,0.0,0.0,0.0,0.0,0.217574,0.028906,0.159861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260728_232520_l4uaan,user2,আ,2026-07-28T17:25:20.068Z,Linux Chrome desktop,output/user2/আ/আ_20260728_232520_l4uaan.png,0.061603,0.055083,0.222628,2763.831299,0.31721,0.360989,0.116141,0.079902,0.424107,0.285714,1.484375,0.0,0.076431,0.104383,0.100432,0.160959,0.192048,0.198044,0.149869,0.017834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012893,0.353378,0.217998,0.170758,0.216808,0.028165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080917,0.260106,0.244194,0.053745,0.0,0.0,0.0,0.208502,0.137182,0.653412,0.329427,0.0,0.0,0.0,0.013611,0.283931,0.311236,0.12279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260728_232556_dwfz7c,user2,আ,2026-07-28T17:25:56.282Z,Linux Chrome desktop,output/user2/আ/আ_20260728_232556_dwfz7c.png,0.088628,0.078055,0.260467,3916.466797,0.518428,0.382311,0.180313,0.12208,0.660714,0.71875,0.919255,0.0,0.0,0.026353,0.090574,0.041799,0.065996,0.125855,0.09925,0.092701,0.106729,0.14116,0.09827,0.107254,0.00406,0.0,0.0,0.0,0.0,0.005427,0.116352,0.237809,0.180642,0.128757,0.131679,0.138835,0.047802,0.002062,0.0,0.0,0.008924,0.001711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151329,0.211033,0.176,0.419458,0.048323,0.0,0.0,0.306258,0.217724,0.3367,0.396557,0.211389,0.0,0.0,0.087619,0.288944,0.282797,0.299184,0.21134,0.0,0.0,0.0,0.007709,0.003393,2.7e-05,0.128217,0.0,0.0,0.0,0.0,0.010593,0.0,0.0,0.0,0.0,0.0,0.0,0.030082,0.0,0.0,0.0
20260704_232218_jf6rio,user2,ই,2026-07-04T17:22:18.145Z,macOS Chrome desktop,output/user2/ই/ই_20260704_232218_jf6rio.png,0.049864,0.044587,0.201331,2237.18042,0.472219,0.24738,0.088574,0.116686,0.366071,0.5,0.732143,0.0,0.0,0.0,0.0,0.022455,0.163636,0.151318,0.213986,0.311208,0.099495,0.037903,0.0,0.0,0.0,0.0,0.0,0.069766,0.082604,0.182935,0.108643,0.278323,0.120923,0.094841,0.061949,1.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311554,0.149506,0.0,0.0,0.0,0.0,0.0,0.338974,0.478814,0.182062,0.0,0.0,0.0,0.0,0.028998,0.506556,0.037515,0.0,0.0,0.0,0.0,0.0,0.136049,0.014717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260728_232810_781yo6,user2,ই,2026-07-28T17:28:10.461Z,Linux Chrome desktop,output/user2/ই/ই_20260728_232810_781yo6.png,0.068359,0.060209,0.231044,3021.03125,0.393795,0.350597,0.116511,0.195753,0.491071,0.6875,0.714286,0.0,0.0,0.012283,0.1701,0.080792,0.107931,0.227279,0.257276,0.074085,0.043352,0.026903,0.0,0.0,0.0,0.0,0.0,0.0,0.129536,0.122446,0.070728,0.206316,0.137703,0.031345,0.031466,0.042132,0.080574,0.093653,0.051676,0.002426,0.0,0.0,0.0,0.0,0.177095,0.27217,0.099445,0.0,0.0,0.0,0.0,0.264484,0.189802,0.191242,0.0,0.0,0.0,0.0,0.23053,0.30723,0.313817,0.0,0.0,0.0,0.0,0.0,0.028684,0.224966,0.0,0.0,0.0,0.0,0.0,0.175218,0.286022,0.113545,0.0,0.0,0.0,0.0,0.0,0.0,0.075977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260728_232836_pvgrxn,user2,ই,2026-07-28T17:28:36.067Z,Linux Chrome desktop,output/user2/ই/ই_20260728_232836_pvgrxn.png,0.060467,0.053497,0.219041,2684.290039,0.450095,0.397019,0.107409,0.152908,0.464286,0.575893,0.806202,0.0,0.0,0.0,0.048388,0.091348,0.101649,0.155779,0.253796,0.205768,0.100438,0.042835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013522,0.222021,0.055432,0.293902,0.085205,0.036364,0.080351,0.107415,0.073184,0.032604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22613,0.274092,0.190031,0.0,0.0,0.0,0.0,0.029856,0.29275,0.562102,0.169213,0.0,0.0,0.0,0.0,0.08691,0.281262,0.0,0.0,0.0,0.0,0.0,0.055254,0.284785,0.143103,0.0,0.0,0.0,0.0,0.0,0.0,0.025888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260728_233118_pcjncu,user2,ই,2026-07-28T17:31:18.504Z,Linux Chrome desktop,output/user2/ই/ই_20260728_233118_pcjncu.png,0.073501,0.065535,0.241378,3288.27832,0.460124,0.294593,0.10513,0.162829,0.455357,0.602679,0.755556,0.0,0.0,0.0,0.031322,0.093079,0.093169,0.153015,0.224033,0.256783,0.106275,0.042324,0.0,0.0,0.0,0.0,0.0,6.4e-05,0.182018,0.092337,0.217018,0.162161,0.075312,0.028423,0.067991,0.082454,0.069374,0.022846,0.0,0.0,0.0,0.0,0.0,0.0,0.167938,0.269903,0.250119,0.000452,0.0,0.0,0.0,0.079588,0.433977,0.522606,0.187979,0.0,0.0,0.0,0.0,0.074609,0.43115,0.000169,0.0,0.0,0.0,0.0,0.075781,0.456039,0.002474,0.0,0.0,0.0,0.0,0.0,0.061095,0.197331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260728_233205_n417cm,user2,ই,2026-07-28T17:32:05.957Z,Linux Chrome desktop,output/user2/ই/ই_20260728_233205_n417cm.png,0.05957,0.052909,0.217877,2654.764648,0.487095,0.307783,0.12367,0.153803,0.477679,0.620536,0.769784,0.0,0.0,0.0,1.2e-05,0.106245,0.16331,0.089916,0.089782,0.215722,0.245763,0.052427,0.036825,0.0,0.0,0.0,0.0,0.005686,0.058499,0.190537,0.092486,0.309254,0.077771,0.034734,0.048596,0.087176,0.0715,0.02376,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.25635,0.112737,0.0,0.0,0.0,0.0,0.021301,0.408797,0.50095,0.118068,0.0,0.0,0.0,0.030082,0.181874,0.136864,0.212048,0.0,0.0,0.0,0.0,0.0,0.16911,0.227137,0.0,0.0,0.0,0.0,0.0,0.0,0.18832,0.028807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260704_232243_1fsapx,user2,ঈ,2026-07-04T17:22:43.813Z,macOS Chrome desktop,output/user2/ঈ/ঈ_20260704_232243_1fsapx.png,0.064453,0.057505,0.227081,2885.388184,0.462,0.437297,0.110145,0.116677,0.441964,0.517857,0.853448,0.0,0.0,0.0,0.031107,0.094863,0.085952,0.176092,0.21719,0.195431,0.142574,0.056791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010308,0.040693,0.093232,0.130013,0.287582,0.065222,0.242035,0.055952,0.074963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196048,0.00154,0.027531,0.0,0.0,0.0,0.0,0.087634,0.534375,0.512615,0.185011,0.0,0.0,0.0,0.0,0.190506,0.617302,0.128581,0.0,0.0,0.0,0.0,5e-05,0.157108,0.179462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260728_233238_q39ioy,user2,ঈ,2026-07-28T17:32:38.672Z,Linux Chrome desktop,output/user2/ঈ/ঈ_20260728_233238_q39ioy.png,0.074617,0.066691,0.243523,3346.274414,0.381309,0.341953,0.124715,0.145462,0.504464,0.544643,0.92623,0.0,0.0,0.09475,0.122269,0.071763,0.115522,0.191746,0.234702,0.123126,0.040949,0.005174,0.0,0.0,0.0,0.0,0.0,0.0,0.043343,0.174374,0.056952,0.146783,0.228822,0.0736,0.068696,0.110462,0.096959,9e-06,0.0,0.0,0.0,0.0,0.0,0.011979,0.190058,0.03722,0.0,0.0,0.0,0.0,1.9e-05,0.294746,0.297457,0.181905,0.0,0.0,0.0,0.008628,0.337573,0.415832,0.559168,0.0,0.0,0.0,0.0,0.0,0.217984,0.456874,0.016092,0.0,0.0,0.0,0.0,0.038706,0.086432,0.117172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260728_233302_e8k0ge,user2,ঈ,2026-07-28T17:33:02.980Z,Linux Chrome desktop,output/user2/ঈ/ঈ_20260728_233302_e8k0ge.png,0.074,0.065936,0.241805,3308.399902,0.432629,0.356341,0.107478,0.122839,0.464286,0.477679,0.971963,0.0,0.0,9e-06,0.045078,0.123516,0.121054,0.208997,0.217168,0.174847,0.071051,0.038279,0.0,0.0,0.0,0.0,0.0,0.0,0.008581,0.070093,0.133111,0.217137,0.146029,0.086648,0.158834,0.1694,0.010168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06762,0.0,0.0,0.0,0.0,0.0,0.0,0.159478,0.361665,0.358942,0.16384,0.0,0.0,0.0,0.035884,0.353516,0.600965,0.000123,0.0,0.0,0.0,0.096136,0.429649,0.44761,0.149154,0.0,0.0,0.0,0.0,0.0,0.000643,0.005633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260728_233333_nvf18a,user2,ঈ,2026-07-28T17:33:33.051Z,Linux Chrome desktop,output/user2/ঈ/ঈ_20260728_233333_nvf18a.png,0.079181,0.0706,0.24946,3542.431641,0.414883,0.317755,0.138475,0.152289,0.566964,0.575893,0.984496,0.0,0.009817,0.075646,0.077607,0.068718,0.096846,0.176084,0.207361,0.151183,0.089902,0.046836,0.0,0.0,0.0,0.0,0.0,0.016329,0.079945,0.154048,0.040638,0.287549,0.089078,0.068408,0.080842,0.111819,0.071345,0.0,0.0,0.0,0.0,0.0,0.0,0.106545,0.219566,0.242708,0.0169,0.0,0.0,0.0,6.5e-05,0.336041,0.24223,0.432215,0.079523,0.0,0.0,0.0,0.036232,0.22914,0.46173,0.111987,0.0,0.0,0.0,0.0,0.141333,0.458069,0.180744,0.0,0.0,0.0,0.0,0.105867,0.00095,0.05756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260728_233359_9wg8n4,user2,ঈ,2026-07-28T17:33:59.720Z,Linux Chrome desktop,output/user2/ঈ/ঈ_20260728_233359_9wg8n4.png,0.073023,0.065278,0.240401,3275.395752,0.464881,0.316052,0.132029,0.131139,0.526786,0.508929,1.035088,0.0,0.0,0.0,0.079594,0.109607,0.0752,0.120039,0.174438,0.191348,0.147322,0.07,0.032451,0.0,0.0,0.0,0.0,0.0,0.037802,0.171746,0.082604,0.257796,0.149294,0.080312,0.077918,0.134078,0.00845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15751,0.135995,0.040215,0.0,0.0,0.0,0.0,0.126394,0.291847,0.493336,0.138821,0.0,0.0,0.0,0.134199,0.265686,0.387757,0.283954,0.0,0.0,0.0,0.0,0.037534,0.377432,0.285041,0.030882,0.0,0.0,0.0,0.0,0.0,0.008881,0.003144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_200812_18txgi,user3,অ,2026-07-11T14:08:12.108Z,Linux Chrome desktop,output/user3/অ/অ_20260711_200812_18txgi.png,0.042132,0.037978,0.187058,1905.592163,0.451407,0.435811,0.065716,0.07785,0.267857,0.366071,0.731707,0.0,0.0,0.0,0.0,0.004246,0.16924,0.222511,0.305649,0.292921,0.005433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022065,0.240549,0.267516,0.249089,0.156195,0.051426,0.01316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001003,0.0,0.0,0.0,0.0,0.0,0.392241,0.521511,0.0,0.0,0.0,0.0,0.0,0.259061,0.580844,0.0,0.0,0.0,0.0,0.0,0.0,0.106143,0.000126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_200917_z1na4w,user3,অ,2026-07-11T14:09:17.809Z,Linux Chrome desktop,output/user3/অ/অ_20260711_200917_z1na4w.png,0.064872,0.05709,0.225403,2864.560547,0.450526,0.534217,0.096495,0.139519,0.433036,0.5,0.866071,0.0,0.0,0.0,0.01409,0.103254,0.097526,0.199671,0.198629,0.310262,0.049872,0.026697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051207,0.108396,0.137937,0.142377,0.115074,0.101373,0.173828,0.137558,0.032251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,0.000203,0.0,0.0,0.0,0.0,0.158636,0.440694,0.180082,0.0,0.0,0.0,0.197426,0.186447,0.428114,0.0,0.0,0.0,0.0,0.025521,0.360788,0.537163,0.0,0.0,0.0,0.0,0.0,0.165418,0.1169,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_200954_0muns4,user3,অ,2026-07-11T14:09:54.248Z,Linux Chrome desktop,output/user3/অ/অ_20260711_200954_0muns4.png,0.05385,0.047994,0.208397,2408.133301,0.500648,0.494583,0.103095,0.086934,0.388393,0.34375,1.12987,0.0,0.0,0.0,0.0,0.015378,0.133674,0.14145,0.193817,0.211406,0.139641,0.164623,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063079,0.238447,0.240116,0.212349,0.138254,0.107756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066345,0.304584,0.245538,0.0,0.0,0.0,0.0,0.430572,0.465541,0.307943,0.0,0.0,0.0,0.0,0.128286,0.276321,0.126562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_201110_jw6cqh,user3,অ,2026-07-11T14:11:10.932Z,Linux Chrome desktop,output/user3/অ/অ_20260711_201110_jw6cqh.png,0.051798,0.045971,0.203677,2306.635254,0.475326,0.371662,0.100112,0.111298,0.419643,0.459821,0.912621,0.0,0.0,0.0,0.002496,0.088075,0.107751,0.131088,0.171692,0.303882,0.163714,0.031303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047814,0.115459,0.163914,0.169332,0.148975,0.244624,0.075819,0.034062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-06,0.0,0.0,0.0,0.0,0.095293,0.283038,0.200724,0.0,0.0,0.0,0.099498,0.285826,0.415744,0.0,0.0,0.0,0.0,0.0,0.225632,0.482858,0.103351,0.0,0.0,0.0,0.0,0.0,0.003983,0.056618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_201208_6ylgz1,user3,অ,2026-07-11T14:12:08.535Z,Linux Chrome desktop,output/user3/অ/অ_20260711_201208_6ylgz1.png,0.066406,0.058034,0.226947,2911.894043,0.418613,0.435075,0.136527,0.145289,0.508929,0.526786,0.966102,0.0,0.0,0.000104,0.158217,0.115363,0.112582,0.150432,0.145126,0.128742,0.132308,0.055639,0.001487,0.0,0.0,0.0,0.0,0.0,0.0,0.0765,0.070379,0.070487,0.13864,0.096381,0.135369,0.175486,0.161081,0.075676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.010754,0.201026,0.268784,0.0,0.0,0.0,0.197273,0.240636,0.33313,0.000559,0.0,0.0,0.0,0.385543,0.199472,0.355293,0.056595,0.0,0.0,0.0,0.076375,0.360317,0.053041,0.104749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_201526_9elfv0,user3,অ,2026-07-11T14:15:26.348Z,Linux Chrome desktop,output/user3/অ/অ_20260711_201526_9elfv0.png,0.077248,0.068791,0.246415,3451.650879,0.433889,0.377794,0.122223,0.118576,0.486607,0.424107,1.147368,0.0,0.0,0.016131,0.0191,0.162575,0.145409,0.156614,0.208412,0.086779,0.15808,0.046901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00424,0.212811,0.145618,0.13307,0.114675,0.19319,0.152106,0.04429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228749,0.334,0.309544,0.172243,0.0,0.0,0.0,0.208058,0.25561,0.265181,0.201976,0.0,0.0,0.0,0.011397,0.501356,0.517908,0.278297,0.0,0.0,0.0,0.0,0.063174,0.021672,0.001589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_201609_iv7642,user3,অ,2026-07-11T14:16:09.284Z,Linux Chrome desktop,output/user3/অ/অ_20260711_201609_iv7642.png,0.056421,0.050418,0.213331,2529.768555,0.453428,0.32575,0.09067,0.099755,0.34375,0.40625,0.846154,0.0,0.0,0.0,0.0,0.098589,0.140377,0.140504,0.2428,0.266088,0.111642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00922,0.122905,0.106196,0.193464,0.175811,0.249014,0.140811,0.002578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070546,0.0,0.0,0.0,0.0,0.072277,0.198667,0.506553,8.4e-05,0.0,0.0,0.0,0.00044,0.458854,0.629737,0.091249,0.0,0.0,0.0,0.0,0.130239,0.21083,0.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_201811_0znu6g,user3,অ,2026-07-11T14:18:11.166Z,Linux Chrome desktop,output/user3/অ/অ_20260711_201811_0znu6g.png,0.039501,0.03495,0.17876,1753.66272,0.4932,0.337115,0.090064,0.064087,0.325893,0.276786,1.177419,0.0,0.0,0.0,0.0,0.0,0.144299,0.140629,0.19318,0.274106,0.176071,0.071715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029538,0.408514,0.254938,0.234396,0.072592,2.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093815,0.291808,0.083613,0.0,0.0,0.0,0.0,0.323085,0.429121,0.303742,0.0,0.0,0.0,0.0,0.02222,0.163588,0.00157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_201916_nc9ara,user3,অ,2026-07-11T14:19:16.889Z,Linux Chrome desktop,output/user3/অ/অ_20260711_201916_nc9ara.png,0.022301,0.01901,0.131846,953.835266,0.536248,0.350282,0.066803,0.067101,0.267857,0.272321,0.983607,0.0,0.0,0.0,0.0,0.0,0.0,0.094747,0.243841,0.188613,0.400702,0.072097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065009,0.239697,0.334855,0.231618,0.128822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021159,0.171274,0.0,0.0,0.0,0.0,0.042452,0.354419,0.181618,0.0,0.0,0.0,0.0,0.026708,0.09347,0.04038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_201953_sai9ew,user3,অ,2026-07-11T14:19:53.452Z,Linux Chrome desktop,output/user3/অ/অ_20260711_201953_sai9ew.png,0.047533,0.042133,0.195758,2114.047119,0.544973,0.424466,0.10029,0.08876,0.410714,0.357143,1.15,0.0,0.0,0.0,0.0,6e-06,0.07797,0.09582,0.155937,0.19884,0.187853,0.246274,0.0373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010121,0.125857,0.188428,0.161302,0.26248,0.235936,0.015877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189798,0.017904,0.0,0.0,0.0,0.175019,0.30607,0.261386,0.0,0.0,0.0,0.0,0.158249,0.502865,0.435562,0.0,0.0,0.0,0.0,0.0,0.0,0.017647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_202025_bntr0i,user3,অ,2026-07-11T14:20:25.830Z,Linux Chrome desktop,output/user3/অ/অ_20260711_202025_bntr0i.png,0.047573,0.041633,0.19423,2089.0,0.551171,0.391089,0.116014,0.086068,0.441964,0.383929,1.151163,0.0,0.0,0.0,0.0,0.000381,0.104452,0.085069,0.160125,0.164116,0.091084,0.307159,0.087579,3.4e-05,0.0,0.0,0.0,0.0,0.0,8e-06,0.039238,0.162536,0.263363,0.165018,0.264928,0.100868,0.004042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1e-05,5.4e-05,0.132927,0.10931,0.0,0.0,0.0,0.293723,0.365813,0.312201,0.001926,0.0,0.0,0.0,0.06947,0.37459,0.379799,0.0,0.0,0.0,0.0,0.0,0.0,0.000214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
